1.242569804191589355e+00,1.633541285991668701e-01,-2.187679290771484375e+00,-2.135987758636474609e+00,-1.033266559243202209e-01,2.237272411584854126e-01,8.919012546539306641e-01,3.581919074058532715e-01,1.672727584838867188e+00,1.123516082763671875e+00,-7.965047955513000488e-01,9.502125382423400879e-01,-5.906078815460205078e-01,1.711248755455017090e+00,2.808271646499633789e-01,1.339785575866699219e+00
2.119140625000000000e-01,-7.343750000000000000e-01,6.210937500000000000e-01,1.611328125000000000e-01,-6.367187500000000000e-01,2.187500000000000000e-01,6.484375000000000000e-01,2.089843750000000000e-01,4.433593750000000000e-01,-6.406250000000000000e-01,-7.656250000000000000e-01,6.210937500000000000e-01,4.335937500000000000e-01,3.183593750000000000e-01,6.246566772460937500e-05,2.617187500000000000e-01
-1.714805215597152710e-01,5.379367992281913757e-02,-9.007695317268371582e-02,-5.297586694359779358e-02,1.271568685770034790e-01,-8.235159516334533691e-02,6.385561078786849976e-02,-2.202369458973407745e-02,1.031035780906677246e-01,1.130146607756614685e-01,3.122940063476562500e-01,9.046486765146255493e-02,-1.673120260238647461e-01,2.001609504222869873e-01,-3.646618872880935669e-02,-1.516161262989044189e-01
-3.692374229431152344e-01,-6.866390816867351532e-03,-1.110273599624633789e-01,-3.817265331745147705e-01,1.667954325675964355e-01,3.386971354484558105e-02,-1.128848269581794739e-01,9.497059509158134460e-03,3.074013888835906982e-01,9.848490357398986816e-02,1.648759990930557251e-01,2.295413464307785034e-01,-3.233419656753540039e-01,1.415995508432388306e-01,-3.464196622371673584e-02,-4.042170345783233643e-01
2.660205364227294922e-01,3.889751732349395752e-01,5.069454312324523926e-01,6.620362401008605957e-01,-5.022380948066711426e-01,-4.841736555099487305e-01,-1.558916717767715454e-01,2.680707275867462158e-01,-1.272460073232650757e-01,-1.112987101078033447e-01,-9.911456704139709473e-01,-1.144941598176956177e-01,5.396397113800048828e-01,-8.514995574951171875e-01,2.223335653543472290e-01,3.285389840602874756e-01
2.675781250000000000e-01,9.882812500000000000e-01,-5.053710937500000000e-02,4.472656250000000000e-01,-7.382812500000000000e-01,-2.246093750000000000e-01,-2.988281250000000000e-01,3.535156250000000000e-01,6.738281250000000000e-02,2.695312500000000000e-01,2.851562500000000000e-01,4.492187500000000000e-01,-5.742187500000000000e-01,-4.199218750000000000e-01,7.460937500000000000e-01,1.240234375000000000e-01
-2.392578125000000000e-01,1.621093750000000000e-01,1.367187500000000000e-01,-4.804687500000000000e-01,-5.419921875000000000e-02,-4.257812500000000000e-01,2.109375000000000000e-01,-4.199218750000000000e-01,7.929687500000000000e-01,-9.882812500000000000e-01,8.906250000000000000e-01,8.867187500000000000e-01,-8.515625000000000000e-01,-3.476562500000000000e-01,3.300781250000000000e-01,2.490234375000000000e-01
1.088867187500000000e-01,1.904296875000000000e-01,3.046875000000000000e-01,-6.171875000000000000e-01,-6.445312500000000000e-02,-1.748046875000000000e-01,-4.746093750000000000e-01,-8.789062500000000000e-01,-6.914062500000000000e-01,6.484375000000000000e-01,3.234863281250000000e-03,-9.726562500000000000e-01,1.591796875000000000e-01,-3.652343750000000000e-01,-3.222656250000000000e-01,2.167968750000000000e-01
9.179687500000000000e-01,-6.171875000000000000e-01,-6.250000000000000000e-02,8.906250000000000000e-01,-4.316406250000000000e-01,9.882812500000000000e-01,-5.000000000000000000e-01,2.062988281250000000e-02,-9.921875000000000000e-01,-7.812500000000000000e-01,-1.972656250000000000e-01,-7.226562500000000000e-01,5.273437500000000000e-01,3.105468750000000000e-01,1.279296875000000000e-01,-6.015625000000000000e-01
-1.030273437500000000e-01,-6.152343750000000000e-02,7.343750000000000000e-01,-4.726562500000000000e-01,-6.494140625000000000e-02,-3.066406250000000000e-01,-6.210937500000000000e-01,7.265625000000000000e-01,8.437500000000000000e-01,7.929687500000000000e-01,3.574218750000000000e-01,1.914062500000000000e-01,-8.046875000000000000e-01,-4.628906250000000000e-01,-2.333984375000000000e-01,2.460937500000000000e-01
1.494140625000000000e-01,-4.804687500000000000e-01,-2.597656250000000000e-01,-9.882812500000000000e-01,-6.225585937500000000e-02,1.062011718750000000e-02,-4.375000000000000000e-01,-8.046875000000000000e-01,-6.298828125000000000e-02,-8.789062500000000000e-01,-6.875000000000000000e-01,-3.281250000000000000e-01,6.171875000000000000e-01,-5.688476562500000000e-02,8.593750000000000000e-01,-6.298828125000000000e-02
-3.588867187500000000e-02,-9.101562500000000000e-01,9.687500000000000000e-01,-2.929687500000000000e-01,-7.109375000000000000e-01,-3.222656250000000000e-01,-5.507812500000000000e-01,4.667968750000000000e-01,-7.304687500000000000e-01,-9.062500000000000000e-01,1.386718750000000000e-01,1.787109375000000000e-01,-5.976562500000000000e-01,-2.734375000000000000e-01,-8.125000000000000000e-01,-7.656250000000000000e-01
5.351562500000000000e-01,5.859375000000000000e-01,-3.925781250000000000e-01,-3.320312500000000000e-01,5.664062500000000000e-01,8.164062500000000000e-01,-1.080322265625000000e-02,-1.281738281250000000e-02,3.339843750000000000e-01,8.554687500000000000e-01,6.210937500000000000e-01,2.207031250000000000e-01,8.007812500000000000e-01,-7.460937500000000000e-01,-6.835937500000000000e-01,1.562500000000000000e-01
-7.666015625000000000e-02,9.648437500000000000e-01,-9.375000000000000000e-01,3.457031250000000000e-01,-4.726562500000000000e-01,1.953125000000000000e-01,-4.433593750000000000e-01,9.296875000000000000e-01,6.562500000000000000e-01,-1.640625000000000000e-01,-7.226562500000000000e-01,5.937500000000000000e-01,-6.171875000000000000e-01,-7.578125000000000000e-01,4.296875000000000000e-01,3.789062500000000000e-01
2.792968750000000000e-01,-5.312500000000000000e-01,2.929687500000000000e-02,9.453125000000000000e-01,1.992187500000000000e-01,1.542968750000000000e-01,1.904296875000000000e-01,4.516601562500000000e-02,6.054687500000000000e-02,-2.119140625000000000e-01,-1.660156250000000000e-01,-1.142578125000000000e-01,-8.750000000000000000e-01,-3.574218750000000000e-01,6.015625000000000000e-01,-8.085937500000000000e-01
-1.826171875000000000e-01,-6.640625000000000000e-01,7.734375000000000000e-01,2.187500000000000000e-01,9.765625000000000000e-01,-8.593750000000000000e-02,-2.792968750000000000e-01,-5.156250000000000000e-01,-4.121093750000000000e-01,3.378906250000000000e-01,7.070312500000000000e-01,-9.218750000000000000e-01,-1.611328125000000000e-01,5.468750000000000000e-01,-3.222656250000000000e-01,8.242187500000000000e-01
9.140625000000000000e-01,-8.437500000000000000e-01,-3.339843750000000000e-01,-2.910156250000000000e-01,-8.984375000000000000e-01,-1.835937500000000000e-01,-6.015625000000000000e-01,-8.007812500000000000e-01,-8.398437500000000000e-01,-9.570312500000000000e-01,6.796875000000000000e-01,7.070312500000000000e-01,2.021484375000000000e-01,-8.046875000000000000e-01,3.105468750000000000e-01,3.886718750000000000e-01
-1.591796875000000000e-01,-7.890625000000000000e-01,6.132812500000000000e-01,3.242187500000000000e-01,-2.119140625000000000e-01,7.851562500000000000e-01,-5.039062500000000000e-01,-3.417968750000000000e-01,-3.476562500000000000e-01,-6.171875000000000000e-01,3.222656250000000000e-01,8.544921875000000000e-02,-5.688476562500000000e-02,8.398437500000000000e-01,-3.344726562500000000e-02,3.496093750000000000e-01
7.109375000000000000e-01,4.941406250000000000e-01,4.628906250000000000e-01,1.689453125000000000e-01,-6.601562500000000000e-01,3.857421875000000000e-02,4.667968750000000000e-01,-2.070312500000000000e-01,-8.281250000000000000e-01,9.453125000000000000e-01,5.078125000000000000e-01,-1.738281250000000000e-01,9.960937500000000000e-01,8.359375000000000000e-01,-9.218750000000000000e-01,-7.773437500000000000e-01
-7.968750000000000000e-01,-8.203125000000000000e-01,5.859375000000000000e-01,-3.886718750000000000e-01,5.273437500000000000e-01,8.984375000000000000e-01,-5.703125000000000000e-01,4.570312500000000000e-01,-8.837890625000000000e-02,4.257812500000000000e-01,5.859375000000000000e-01,-7.539062500000000000e-01,8.867187500000000000e-01,7.695312500000000000e-01,-3.515625000000000000e-01,-5.468750000000000000e-01
7.265625000000000000e-01,9.492187500000000000e-01,4.101562500000000000e-01,-6.933593750000000000e-02,-5.117187500000000000e-01,-8.867187500000000000e-01,8.605957031250000000e-03,2.851562500000000000e-01,2.988281250000000000e-01,3.828125000000000000e-01,8.320312500000000000e-01,-9.804687500000000000e-01,-6.591796875000000000e-02,7.421875000000000000e-01,6.718750000000000000e-01,5.195312500000000000e-01
-5.625000000000000000e-01,9.179687500000000000e-02,-6.982421875000000000e-02,7.031250000000000000e-01,5.898437500000000000e-01,-7.773437500000000000e-01,1.962890625000000000e-01,4.375000000000000000e-01,-8.398437500000000000e-01,2.265625000000000000e-01,-3.183593750000000000e-01,-9.414062500000000000e-01,-8.164062500000000000e-01,6.210937500000000000e-01,1.162109375000000000e-01,2.167968750000000000e-01
-3.320312500000000000e-01,1.617431640625000000e-03,-8.085937500000000000e-01,3.886718750000000000e-01,7.128906250000000000e-02,-5.546875000000000000e-01,8.154296875000000000e-02,-4.140625000000000000e-01,-2.695312500000000000e-01,-2.285156250000000000e-01,-4.335937500000000000e-01,1.298828125000000000e-01,-3.710937500000000000e-01,6.914062500000000000e-01,9.296875000000000000e-01,1.162109375000000000e-01
4.628906250000000000e-01,2.380371093750000000e-03,-1.933593750000000000e-01,-5.195312500000000000e-01,3.730468750000000000e-01,2.343750000000000000e-01,-3.144531250000000000e-01,-7.382812500000000000e-01,3.964843750000000000e-01,3.593750000000000000e-01,-1.748046875000000000e-01,-5.468750000000000000e-01,-6.718750000000000000e-01,-6.015625000000000000e-01,7.734375000000000000e-01,1.455078125000000000e-01
-6.171875000000000000e-01,-9.101562500000000000e-01,2.460937500000000000e-01,-4.707031250000000000e-01,-2.734375000000000000e-02,5.937500000000000000e-01,-1.728515625000000000e-01,1.137695312500000000e-01,9.023437500000000000e-01,-3.632812500000000000e-01,-3.979492187500000000e-02,3.789062500000000000e-01,-3.857421875000000000e-02,8.906250000000000000e-01,-2.421875000000000000e-01,-3.847656250000000000e-01
-5.585937500000000000e-01,-7.148437500000000000e-01,7.656250000000000000e-01,4.394531250000000000e-01,7.343750000000000000e-01,-3.046875000000000000e-01,-5.351562500000000000e-01,-4.941406250000000000e-01,-5.468750000000000000e-01,-4.648437500000000000e-01,8.007812500000000000e-01,3.046875000000000000e-01,6.718750000000000000e-01,-9.521484375000000000e-02,8.867187500000000000e-01,4.472656250000000000e-01
8.046875000000000000e-01,-4.023437500000000000e-01,-9.882812500000000000e-01,9.179687500000000000e-02,2.636718750000000000e-01,5.859375000000000000e-01,5.898437500000000000e-01,-4.726562500000000000e-01,3.613281250000000000e-01,-7.109375000000000000e-01,-7.656250000000000000e-01,1.069335937500000000e-01,3.007812500000000000e-01,-9.687500000000000000e-01,-1.080322265625000000e-02,-2.753906250000000000e-01
4.453125000000000000e-01,4.960937500000000000e-01,-2.792358398437500000e-03,-4.042968750000000000e-01,4.785156250000000000e-02,2.119140625000000000e-01,-3.710937500000000000e-01,2.304687500000000000e-01,7.617187500000000000e-01,3.730468750000000000e-01,-1.059570312500000000e-01,-4.667968750000000000e-01,1.201171875000000000e-01,-6.132812500000000000e-01,3.593750000000000000e-01,-3.691406250000000000e-01
5.429687500000000000e-01,1.025390625000000000e-01,-2.050781250000000000e-01,-4.882812500000000000e-01,-6.562500000000000000e-01,-7.265625000000000000e-01,-4.628906250000000000e-01,-9.648437500000000000e-01,-5.195312500000000000e-01,-5.976562500000000000e-01,2.675781250000000000e-01,-1.923828125000000000e-01,7.187500000000000000e-01,3.417968750000000000e-02,-9.814453125000000000e-02,4.833984375000000000e-02
-6.601562500000000000e-01,-7.695312500000000000e-01,-2.929687500000000000e-01,3.750000000000000000e-01,-9.765625000000000000e-01,7.070312500000000000e-01,-2.656250000000000000e-01,-4.023437500000000000e-01,-8.203125000000000000e-01,3.027343750000000000e-01,8.710937500000000000e-01,-4.882812500000000000e-01,-4.160156250000000000e-01,-1.176757812500000000e-01,-4.550781250000000000e-01,7.929687500000000000e-01
-7.695312500000000000e-01,-8.320312500000000000e-01,-8.437500000000000000e-01,-5.507812500000000000e-01,-1.552734375000000000e-01,-7.500000000000000000e-01,-8.085937500000000000e-01,2.502441406250000000e-02,2.333984375000000000e-01,9.648437500000000000e-01,-5.546875000000000000e-01,5.234375000000000000e-01,-9.228515625000000000e-02,2.656250000000000000e-01,-2.636718750000000000e-01,8.984375000000000000e-01
5.937500000000000000e-01,-8.476562500000000000e-01,5.004882812500000000e-02,-6.562500000000000000e-01,-7.773437500000000000e-01,-7.148437500000000000e-01,-8.554687500000000000e-01,-8.515625000000000000e-01,1.914062500000000000e-01,-2.949218750000000000e-01,2.929687500000000000e-01,-2.773437500000000000e-01,-6.289062500000000000e-01,9.140625000000000000e-01,-2.109375000000000000e-01,8.515625000000000000e-01
-1.123046875000000000e-01,9.912109375000000000e-02,3.789062500000000000e-01,-7.695312500000000000e-01,6.210937500000000000e-01,-8.085937500000000000e-01,4.414062500000000000e-01,8.242187500000000000e-01,8.984375000000000000e-01,-9.843750000000000000e-01,9.228515625000000000e-02,1.040039062500000000e-01,8.203125000000000000e-01,1.406250000000000000e-01,-3.886718750000000000e-01,8.085937500000000000e-01
2.602947056293487549e-01,3.417223989963531494e-01,1.165700435638427734e+00,1.135573506355285645e+00,-8.607913851737976074e-01,1.080034017562866211e+00,-1.415404081344604492e+00,1.157610416412353516e+00,-3.281872868537902832e-01,1.091054752469062805e-01,1.294301867485046387e+00,1.008396387100219727e+00,-9.762883782386779785e-01,1.611477136611938477e+00,1.887200772762298584e-01,5.496069788932800293e-01
